name,artists,id_artists,release_year,popularity,duration_minutes,key,mode,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
(There'll Be A) Hot Time In The Town Of Berlin (When The Yanks Go Marching In) - Single Version,Bing Crosby & The Andrews Sisters & Vic Schoen & His Orchestra,6ZjFtWeHP9XN7FeKSUe80S,1993,29,2.923783333,Sol,0,0,0.764,0.356,-13.62,0.152,0.966,0.000403,0.199,0.915,78.307
Play A Simple Melody - Single Version,Gary Crosby & Friend,51DlRm8P30GjEllSSvVkxa,1993,11,2.928216667,Si(b),1,0,0.658,0.229,-13.755,0.0473,0.768,3.51E-06,0.167,0.829,138.8
"On The Atchison, Topeka And The Santa Fe - Single Version",Bing Crosby & John Scott Trotter & His Orchestra,6ZjFtWeHP9XN7FeKSUe80S,1993,13,3.206666667,Do,1,0,0.77,0.119,-14.084,0.0465,0.938,2.02E-05,0.088,0.658,135.379
Love No Limit - Remix,Mary J. Blige & Diddy & Daddy 'O',1XkoF8ryArs86LZvFOkbyr,1993,36,4.084,La,0,0,0.821,0.495,-11.618,0.1,0.0767,0,0.0606,0.677,89.984
Io non vivo senza te,Raffaella Carrà,6EVyI0S0b1Ld2nm37m5x85,1993,25,3.469333333,Mi(b),1,0,0.314,0.45,-9.152,0.0316,0.698,0,0.13,0.318,88.142
The River,Geoffrey Oryema,4JzBPiRKBOG8U0jef4M60l,1993,39,6.514,Re(b),0,0,0.682,0.366,-18.156,0.0408,0.725,0.863,0.0461,0.546,140.091
Ich will Spass,Markus,17v3lYLbmp9OhL8Sx3f1bq,1994,27,2.96845,Re(b),1,0,0.667,0.885,-12.206,0.0363,0.0156,2.16E-05,0.154,0.906,148.785
Black Hole Sun,Nouela,6ryz7xkL6o6AIAotVxUG30,1994,39,4.599433333,La,1,0,0.36,0.104,-14.769,0.0443,0.952,2.82E-05,0.0838,0.0693,86.745
Nika,Vicious,2N6miqLGY0TbLGcG42naDC,1994,31,4.312666667,Si(b),0,0,0.708,0.837,-6.761,0.209,0.0406,0.000307,0.119,0.74,89.985
Hard Times - Live: Digitally Remastered,J.J. Cale,06nsZ3qSOYZ2hPVIMcr1IN,1994,11,8.812216667,Re,0,0,0.698,0.351,-18.718,0.0426,0.451,0.518,0.811,0.699,100.448
Introduction and Rondo capriccioso in A Minor,Camille Saint-Saëns & Dong-Suk Kang & Polish National Radio Symphony Orchestra & Antoni Wit,436sYg6CZhNefQJogaXeK0,1994,35,9.116666667,La,0,0,0.29,0.0899,-26.046,0.047,0.937,0.698,0.105,0.156,90.888
Making Moves with Puff,Craig Mack,4akj4uteQQrrGxhX9Rjuyf,1994,37,4.416216667,Re(b),1,0,0.865,0.477,-9.557,0.324,0.508,0.000113,0.0497,0.888,93.975
Don't Stop,Madonna & Daniel Abraham,6tbjWDEIzxoDsBA1FuhfPW,1994,36,4.63555,Mi,0,0,0.733,0.789,-7.95,0.0584,0.00227,0.000622,0.0618,0.622,94.858
"II. Largo assai ed espressivo (excerpt) from Piano Trio No. 4 in D Major, Op. 70, No. 1 ""Ghost"" - Instrumental",Ludwig van Beethoven & Emanuel Ax & Pamela Frank & Yo-Yo Ma,2wOqMjp9TyABvtHdOSOTUS,1994,20,4.567783333,Do,1,0,0.161,0.043,-23.376,0.0403,0.958,0.636,0.0905,0.0362,76.892
Rollercoaster - 2013 Remaster,Everything But The Girl,13ccXrK7AmXb4TddMkE7jy,1994,39,3.27355,La,0,0,0.742,0.427,-12.012,0.0318,0.739,0.0552,0.128,0.423,117.871
Gallows Pole,Jimmy Page & Robert Plant,55bGuHb50r5c0PeqqMeNBV,1994,34,4.151116667,Do,1,0,0.405,0.861,-9.434,0.0549,0.251,0.000668,0.619,0.611,112.571
The Wheels On The Bus,Cedarmont Kids,0MCU2OpgnSB7rm5UPUMHgt,1994,37,1.560216667,La,1,0,0.781,0.401,-12.696,0.0572,0.822,1.35E-05,0.0684,0.953,180.204
Moda Bitchu,Gil Semedo & The Perfects,09vnXoFkZgz4LpDF0xWULu,1994,12,6.732883333,Sol(b),0,0,0.719,0.996,-5.542,0.0741,0.0693,5.36E-05,0.305,0.755,144.998
Underneath The Mango Tree,The Sunshine Sound Of The Steel Band,0RAwbFfClhYmOiGlEQn7dj,1995,16,2.10445,Mi(b),1,0,0.704,0.234,-17.669,0.0361,0.897,0.986,0.316,0.659,121.828
"Tannhäuser: Beglückt darf nun dich, o Heimat, ich schauen",Chor der Deutschen Oper Berlin & Orchester der Deutschen Oper Berlin & Rafael Frühbeck de Burgos,2KvV4gawnuMNG74DgSAQ0n,1995,7,3.597333333,Mi(b),1,0,0.177,0.173,-18.275,0.034,0.981,0.00315,0.109,0.0982,82.666
Blues bujany,Majka Jeżowska,5mRRBVuAcuXIpJkqQ6KEOr,1995,16,3.013333333,Mi,1,0,0.562,0.644,-10.768,0.0491,0.153,0,0.0695,0.816,135.087
Viva la pappa col pomodoro,Rita Pavone,3xc8CD41vwsoBNkGXL3pS7,1995,21,1.913783333,La(b),1,0,0.566,0.61,-12.114,0.157,0.595,1.56E-06,0.105,0.92,168.105
東京地下道,MICROPHONE PAGER,2TRRdIMjf6GiRhwV8GHtuP,1995,24,6.761116667,Si(b),0,0,0.748,0.484,-14.351,0.336,0.284,0,0.729,0.456,87.957
Ca Ten Nau,Gil Semedo,09vnXoFkZgz4LpDF0xWULu,1995,13,5.543333333,Mi,0,0,0.733,0.944,-6.368,0.0463,0.0173,0.0292,0.0559,0.966,145.012
Sima Sima,Cabo Verde Show,7jOuxibPQgcYqXYWSzZGh9,1995,16,6.287783333,Re,1,0,0.72,0.622,-15.219,0.0494,0.211,0.818,0.0512,0.968,132.008
Nimble,Slowly,59TjqfUSxPMLqPbhwsD6Kw,1995,30,4.732216667,Re,1,0,0.552,0.518,-11.57,0.0596,0.0553,0.917,0.343,0.76,185.824
Own Destiny,Mad Lion,3xpJzqE3evjd4GzQ9pcHNr,1995,16,4.57555,Si,0,0,0.898,0.66,-13.379,0.161,0.0814,0,0.303,0.848,93.9
I´m an Addict...,Darius Golab Golebiewski,7q9nbt2N6AF0B3cJrqCe2I,1995,16,3.0657,Sol(b),1,0,0.764,0.547,-6.518,0.0363,0.529,2.30E-06,0.132,0.808,130.184
Fast Life,Kool G Rap,099tLNCZZvtjC7myKD0mFp,1995,41,4.893783333,Sol(b),1,0,0.837,0.774,-8.707,0.266,0.0273,0,0.365,0.668,91.174
Make The World Go Away,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,1995,37,3.61555,Mi,1,0,0.279,0.453,-10.022,0.0322,0.564,0.00123,0.132,0.469,86.668
Widderlich,BAP,39ukKqQOSUFJDAM9OLKQZg,1995,26,4.703783333,La,1,0,0.599,0.846,-3.117,0.0285,0.0315,0.00526,0.432,0.521,104.001
Catchy DAAD,Oval,1Yti3CsDazWVjNMXBHx1Af,1996,13,6.23555,Re(b),0,0,0.3,0.131,-32.118,0.0692,0.878,0.938,0.578,0.533,175.695
Well Did You Evah?,Frank Sinatra & Bing Crosby,1Mxqyy3pSjf8kZZL4QVxS0,1996,30,3.78155,Fa,0,0,0.484,0.25,-13.658,0.0553,0.808,1.33E-06,0.19,0.641,144.719
Textuell,Oval,1Yti3CsDazWVjNMXBHx1Af,1996,19,7.38445,Do,1,0,0.856,0.259,-19.254,0.233,0.857,0.947,0.111,0.0947,141.088
(Get Your Kicks On) Route 66,The Andrews Sisters & Bing Crosby & Vic Schoen & His Orchestra,2NCGI6dLTxLdI9XHdv7QfM,1996,37,3.256216667,Re,1,0,0.673,0.181,-14.202,0.0544,0.969,0,0.215,0.707,134.947
Dona (Ao Vivo),Roupa Nova,2poCUrtJvVVgfA2hgri1IS,1996,29,4.018216667,Sol,1,0,0.537,0.278,-14.835,0.0381,0.767,2.84E-06,0.386,0.205,139.294
Wombo Lombo,Angelique Kidjo,51qUDJb5AtQX6jIL4VJx6M,1996,29,4.25555,Re(b),1,0,0.724,0.749,-8,0.0751,0.0727,0.254,0.0858,0.514,93.827
Morava,Medeni Mesec,27Te7lEibQOavuOyWIW0gv,1996,6,2.60555,Fa,1,0,0.691,0.703,-13.106,0.0493,0.149,1.12E-06,0.146,0.978,159.959
Le Mal De Toi,François Feldman,3marwXSwSzZctZtvg35LOe,1996,22,4.881783333,Sol,0,0,0.342,0.462,-10.266,0.0332,0.522,0.00275,0.805,0.175,120.797
I Just Had To Hear Your Voice,Oleta Adams,1BMb6sQJVkmUyCuodmRs2g,1996,10,3.644883333,Do,1,0,0.311,0.325,-11.108,0.0284,0.547,2.01E-05,0.221,0.118,81.723
Niemals gesagt,Peter Maffay,5W3s4beu23rOlseCbVOp4l,1996,14,5.403333333,Sol,1,0,0.534,0.369,-9.925,0.0282,0.21,0,0.105,0.308,85.171
Santa Catarina,Cabo Verde Show,7jOuxibPQgcYqXYWSzZGh9,1996,19,4.176216667,Re,0,0,0.619,0.576,-11.688,0.0405,0.264,0.000673,0.106,0.716,185.903
Ecoute Israël (Live),Jeunesse en Mission & Corinne Lafitte,1MCMR8to1h6P5x6kAaLtlc,1996,13,4.648,Si(b),1,0,0.279,0.283,-13.063,0.0341,0.449,0.00184,0.406,0.0622,120.507
The Yodeling Ghost - Single Version,Bing Crosby & The Andrews Sisters,6ZjFtWeHP9XN7FeKSUe80S,1996,27,3.24,Re,1,0,0.626,0.111,-14.986,0.0478,0.925,0,0.508,0.558,100.731
"Good, Good, Good - Single Version",Bing Crosby & The Andrews Sisters,6ZjFtWeHP9XN7FeKSUe80S,1996,24,2.254883333,Fa,0,0,0.59,0.296,-14.596,0.267,0.933,0,0.414,0.86,142.251
Kannst Du das verstehn,Peter Maffay,5W3s4beu23rOlseCbVOp4l,1996,11,5.18,Sol,1,0,0.574,0.515,-5.815,0.0233,0.037,0,0.121,0.438,80.169
Siehst Du die Sonne - Acoustic,Peter Maffay,5W3s4beu23rOlseCbVOp4l,1996,11,4.346216667,Re,1,0,0.656,0.201,-20.083,0.0383,0.752,0,0.0951,0.306,106.921
"Helena, Helena",Jorge Ferreira,0SdgYTyeGPPjJCBg87BYdI,1996,19,3.74155,La,1,0,0.762,0.502,-12.335,0.0328,0.0284,7.28E-06,0.0601,0.963,140.033
Leaving Port,James Horner,3PhL2Vdao2v8SS8AptuhAr,1997,38,3.436666667,Re,1,0,0.0711,0.159,-22.217,0.0406,0.783,0.879,0.148,0.0723,70.371
Firwat?,Sleepwalk,0WjPQkSSpAhRTQog82tM3w,1997,3,3.904,Mi,0,0,0.513,0.537,-8.1,0.0269,0.212,0.000805,0.159,0.234,82.275
Darker Side,Jonny Lang,5rX1EodZfwxmW4fQX2Caot,1997,37,5.132666667,Do,0,0,0.587,0.522,-8.671,0.0279,0.0325,0.00393,0.081,0.46,131.955
Užas Je Moja Furka,Azra,2Wz4S6cmq5vgQ7jn7OCwIn,1997,30,3.227783333,Sol,1,0,0.647,0.747,-7.648,0.0449,0.569,5.91E-05,0.0965,0.624,75.775
Le temps qu'il nous reste,Richard Abel,184MRGvNT4misAEJxtkBWi,1997,3,4.223333333,Fa,1,0,0.533,0.403,-11.495,0.0269,0.822,0.924,0.13,0.441,80.074
"Overture - Mary Poppins - Instrumental / From ""Mary Poppins"" / Soundtrack Version",Richard M. Sherman & Robert B. Sherman,13Namx9iwUl1a57CcELGTb,1997,42,3.03045,Fa,1,0,0.321,0.262,-16.622,0.036,0.769,0.141,0.111,0.393,83.625
Counterfeit - Album Version (Edited),Limp Bizkit,165ZgPlLkK7bf5bDoFc6Sb,1997,36,4.79555,Re(b),1,0,0.469,0.942,-5.448,0.24,0.0379,0.00081,0.0847,0.296,96.378
Unforgiven - Claudia's Theme,The City of Prague Philharmonic Orchestra,2oQJQUIpJFFnfKvHJA0xBu,1997,9,6.333333333,Fa,1,0,0.248,0.0188,-25.548,0.0396,0.972,0.847,0.0987,0.193,99.59
"Le nozze di Figaro, K.492 / Act 2: ""Porgi amor""",Wolfgang Amadeus Mozart & Kathleen Battle & Metropolitan Opera Orchestra & James Levine,4NJhFmfw43RLBLjQvxDuRS,1997,38,4.25,Mi(b),1,0,0.151,0.021,-26.899,0.0488,0.988,0.412,0.108,0.0353,91.879
How The Gipsy Was Born,Frumpy,7D3Z7r0GXiotdy4p1SRlpW,1997,27,8.827783333,Fa,1,0,0.308,0.621,-11.42,0.0497,0.0122,0.385,0.0585,0.456,134.531
"Symphony No. 7 in A Major, Op. 92: II. Allegretto",Ludwig van Beethoven & Nicolaus Esterhazy Sinfonia & Béla Drahos,2wOqMjp9TyABvtHdOSOTUS,1997,40,8.20155,Mi,0,0,0.216,0.0222,-24.26,0.042,0.97,0.735,0.0675,0.0428,142.996
Ne me quitte pas,Toots Thielemans,0KyolDFb1RjJQb4qXZKCqo,1998,24,3.542883333,Mi,0,0,0.583,0.0244,-17.957,0.0484,0.979,0.596,0.0559,0.105,125.681
Les prisons de Nantes - Quebec,Tri Yann,6OXSrGlkNcEPPLJTIrwr3u,1998,18,2.086216667,Sol,1,0,0.494,0.325,-13.474,0.0465,0.692,0,0.304,0.96,161.181
On ira tu verras,Frégat’ Lov’ & Alain Dintimil,3RuOsYBt7WRzpojttPaKxE,1998,7,4.10795,Si(b),0,0,0.74,0.724,-6.746,0.05,0.128,0.124,0.0818,0.661,91.023
Faithful,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,1998,41,4.309333333,Do,1,0,0.448,0.817,-6.599,0.0345,0.000546,3.22E-06,0.349,0.403,109.646
Jolene,Spring Heeled Jack,6cVpGB9varOIk7OEkaLuTs,1998,23,3.197333333,Re,1,0,0.228,0.984,-3.598,0.201,0.00108,2.83E-06,0.158,0.727,217.016
Badja,Kino Cabral,4PGuS1X86URSnGybdhlboz,1998,18,4.54,Si(b),1,0,0.571,0.784,-9.555,0.0441,0.2,0.021,0.149,0.902,197.321
"It's Alright, Baby",Komeda,5OTLjkNoNpWB2LG0JT039M,1998,35,2.87,La,1,0,0.551,0.838,-6.823,0.0555,0.0306,0.139,0.0996,0.938,170.038
Poème sur la 7ème,Johnny Hallyday,2HALYSe657tNJ1iKVXP2xA,1998,13,2.6,Sol,1,0,0.43,0.393,-9.112,0.0511,0.869,0.000146,0.191,0.317,79.761
Bohémienne,Hélène Ségara,4jqOuZDAtFnB3uGEnNxlvX,1998,29,5.332666667,Re,0,0,0.337,0.48,-10.687,0.0355,0.655,5.15E-05,0.698,0.339,123.786
La Paloma,Captain Cook Und Seine Singenden Saxophone,4UtSK2tnFD8onyFS34QusX,1999,35,3.348216667,Do,1,0,0.375,0.487,-10.381,0.0312,0.309,0.886,0.273,0.422,109.502
Mit Dir (feat. Joy Denalane) - FK Slow Jam,Freundeskreis & Joy Denalane,3nJEogPoj1zQ6uokOgaKgk,1999,14,4.74555,La,0,0,0.832,0.263,-10.632,0.0701,0.308,0.00206,0.103,0.332,128.01
Sugar-Baby,Peter Kraus,1P6eLNP95N3LE6InCy2lAs,1999,22,2.51045,Do,1,0,0.768,0.537,-9.193,0.034,0.795,1.50E-06,0.163,0.965,119.099
Kayo Korpo,Lusodance,7gMdRfvtuk6kD3MuxyHXIw,1999,18,4.43975,La,0,0,0.774,0.807,-7.704,0.0488,0.158,0.00045,0.0749,0.86,91.999
She Just Wants To Dance,Gaye Adegbalola,0rHaAC7EOfI1AssVbzlLIM,1999,39,4.866666667,Mi,1,0,0.68,0.604,-9.241,0.115,0.386,0,0.43,0.79,125.529
Gitarren klingen leise durch die Nacht,Captain Cook Und Seine Singenden Saxophone,4UtSK2tnFD8onyFS34QusX,1999,25,3.308883333,Fa,1,0,0.416,0.251,-13.059,0.0332,0.7,0.951,0.118,0.383,109.781
Lough Erin Shore - MTV Unplugged Version,The Corrs,1VbWUxZTRNY2gw3qZ1tg9W,1999,36,4.46445,Sol,1,0,0.341,0.492,-9.037,0.0314,0.574,0.903,0.985,0.337,153.198
Groove Tool,Motion Control,5GJS7qDD618oZnUeCugxIM,2000,17,4.116883333,Re,1,0,0.893,0.767,-10.686,0.385,0.0113,0.00851,0.209,0.572,119.973
Babe Shaker,Motion Control,5GJS7qDD618oZnUeCugxIM,2000,16,2.161116667,Re,1,0,0.793,0.958,-6.738,0.0608,0.000808,0.88,0.0558,0.91,108.005
Love Surgeon,Motion Control,5GJS7qDD618oZnUeCugxIM,2000,16,5.197116667,Si,0,0,0.745,0.952,-9.783,0.0654,5.63E-05,0.856,0.354,0.89,129.005
Voltage Rider,Motion Control,5GJS7qDD618oZnUeCugxIM,2000,16,6.015116667,Si,1,0,0.688,0.963,-8.267,0.0552,0.00936,0.881,0.133,0.971,113.983
Nightcap,Motion Control,5GJS7qDD618oZnUeCugxIM,2000,15,8.46155,Si(b),1,0,0.58,0.701,-7.22,0.0674,0.00544,0.132,0.1,0.232,174.929
Clevage,Motion Control,5GJS7qDD618oZnUeCugxIM,2000,15,2.889333333,Si,1,0,0.524,0.956,-10.181,0.21,0.00316,0.916,0.384,0.0621,122.007
L'eststique De Bass,Motion Control,5GJS7qDD618oZnUeCugxIM,2000,15,5.61245,Re,1,0,0.799,0.911,-8.905,0.0589,0.0137,0.653,0.0907,0.921,128.005
Glossy Rubber,Motion Control,5GJS7qDD618oZnUeCugxIM,2000,15,4.629783333,Mi,0,0,0.842,0.825,-9.139,0.175,0.00904,0.327,0.119,0.622,123.007
Easy Living,Motion Control,5GJS7qDD618oZnUeCugxIM,2000,15,1.868216667,Si(b),0,0,0.762,0.692,-7.368,0.085,0.00036,0.859,0.0675,0.833,175.928
Confirmee S'il Vous Plait,Motion Control,5GJS7qDD618oZnUeCugxIM,2000,15,2.424,Si(b),1,0,0.803,0.66,-9.98,0.0449,0.00517,0.727,0.162,0.589,122.984
Tomato Blaster,Motion Control,5GJS7qDD618oZnUeCugxIM,2000,15,5.446883333,Re(b),1,0,0.719,0.817,-9.454,0.0622,0.000156,0.937,0.0573,0.97,126.004
Soft Skin,Motion Control,5GJS7qDD618oZnUeCugxIM,2000,15,2.214,Si(b),0,0,0.63,0.457,-11.288,0.0572,0.0921,0.664,0.0917,0.272,122.011
The Good Old Days,The Libertines,4fSPtBgFPZzygkY6MehwQ7,2000,42,2.992216667,La,0,0,0.417,0.755,-5.18,0.0788,0.104,7.44E-06,0.152,0.543,106.331
Pegam Levam,Grace Evora,30ZBwqMGXL6YiIz5pkD4Gs,2000,27,5.46845,Sol(b),0,0,0.79,0.78,-8.895,0.0439,0.199,0.101,0.0943,0.876,100.015
MfG - Unplugged,Die Fantastischen Vier,748dDObrUoBetes0pLj788,2000,27,4.269383333,Do,1,0,0.693,0.724,-11.413,0.122,0.0497,0.000262,0.987,0.743,90.355
Crazy Beach Party,Dj Trance Vibes & Chilled Ibiza & Chillout Music Ensemble,0rWuMOFXcexwIA0TzZYzdl,2020,0,4.6614,Sol(b),0,0,0.691,0.682,-12.66,0.0569,0.326,0.89,0.113,0.33,123.991
Tarantella 2K20,Teknova,6FBF58Fa0KpfkpLeFGqk7z,2020,1,2.851483333,La,0,0,0.83,0.832,-5.793,0.0737,0.00424,0.763,0.0977,0.823,139.996
Martine,Mêmeil & Mêmeil Louis,43Vg9FA1PKFfCHsaPy2Tgc,2002,28,2.47845,Mi,1,0,0.852,0.216,-17.03,0.0761,0.673,0.000247,0.15,0.919,89.967
Lala de Mêmeil,Mêmeil & Mêmeil Louis,43Vg9FA1PKFfCHsaPy2Tgc,2002,28,3.11155,Fa,0,0,0.843,0.297,-14.651,0.0438,0.921,4.72E-06,0.0387,0.848,116.265
Qui suis-je,Mêmeil & Mêmeil Louis,43Vg9FA1PKFfCHsaPy2Tgc,2002,28,2.18955,Mi,0,0,0.695,0.425,-14.95,0.0331,0.24,0.376,0.144,0.72,90.03
Adje maman,Mêmeil & Mêmeil Louis,43Vg9FA1PKFfCHsaPy2Tgc,2002,28,4.820666667,Re,0,0,0.765,0.214,-16.549,0.0414,0.362,4.28E-05,0.249,0.561,82.025
Mamà de Mêmeil,Mêmeil & Mêmeil Louis,43Vg9FA1PKFfCHsaPy2Tgc,2002,28,4.506216667,Sol(b),0,0,0.391,0.201,-16.665,0.0321,0.964,0.676,0.11,0.563,168.039
Marilina,Mêmeil & Mêmeil Louis,43Vg9FA1PKFfCHsaPy2Tgc,2002,26,4.584216667,Do,1,0,0.629,0.174,-17.535,0.0564,0.956,0.000338,0.0987,0.499,79.868
La tumba,Mêmeil & Mêmeil Louis,43Vg9FA1PKFfCHsaPy2Tgc,2002,26,3.505116667,La,1,0,0.701,0.266,-16.903,0.0326,0.389,6.53E-05,0.103,0.875,77.498
La negrita,Mêmeil & Mêmeil Louis,43Vg9FA1PKFfCHsaPy2Tgc,2002,23,3.324,Si(b),0,0,0.49,0.501,-13.431,0.0471,0.252,0.042,0.171,0.961,200.001
Colonel Hathis Marsch,"Peter Cornehlsen-Chor, U.A.",6iZsP3q5BL2bL3MfTOdJeh,2002,29,1.422216667,Do,1,0,0.851,0.721,-5.62,0.145,0.862,0,0.134,0.741,95.941
Mêmeil et Marie,Mêmeil & Mêmeil Louis,43Vg9FA1PKFfCHsaPy2Tgc,2002,5,4.63,Si,1,0,0.811,0.402,-15.646,0.0977,0.407,0.378,0.0889,0.941,93.981
Still Reprise,Hans Zimmer,0YC192cP3KPCRWx8zr8MfZ,2002,35,2.206216667,Sol,0,0,0.193,0.0746,-23.075,0.0353,0.915,0.63,0.18,0.0771,78.583
Love Pledge and the Arena,John Williams & London Symphony Orchestra,3dRfiJ2650SZu6GbydcHNb,2002,45,8.503116667,Re,0,0,0.225,0.306,-16.153,0.0398,0.584,0.859,0.106,0.0537,92.732
Can You Forgive Her? - 2001 Remaster,Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh,2003,23,3.90445,Sol(b),0,0,0.513,0.89,-5.451,0.05,0.0534,0,0.225,0.71,173.329
Miami,K'Jon,7KTMw4g3OqEh9Jz1HmF7bo,2003,44,4.307333333,Sol,0,1,0.795,0.513,-7.414,0.0389,0.0808,0.00362,0.0866,0.406,94.993
There Is No New China Without the Communist Party,Various Artists,0LyfQWJT6nXafLPZqxe9Of,2004,24,1.78555,La,1,0,0.683,0.395,-14.87,0.0449,0.994,0,0.209,0.909,113.127
Das Beste - Single Version,Silbermond,3GbUWWI1rMwAIPbUVPvnPA,2004,26,4.44755,La,0,0,0.643,0.453,-5.293,0.0288,0.138,0,0.0871,0.278,112.044
"Some Will Seek Forgiveness, Others Escape",Underoath,3GzWhE2xadJiW8MqRKIVSK,2004,42,4.357616667,Si,0,0,0.483,0.504,-9.033,0.0329,0.0468,0,0.109,0.0808,135.018
Paperthin Hymn,Anberlin,5v61OSg53KaQxGMpErkBNp,2005,53,3.291333333,Fa,1,0,0.298,0.597,-12.107,0.0343,0.00111,0,0.0819,0.536,180.434
Nous,Hervé Vilard,1HkC0LOaynhYSGcNklyIcd,2005,31,3.59,Si,1,0,0.69,0.586,-8.373,0.0529,0.144,0,0.0439,0.485,119.419
Louxor J'adore,Philippe Katerine,61NKNrhSMTYg2q0f3vS46e,2006,30,3.031116667,Si,0,0,0.651,0.711,-4.286,0.0442,0.00114,0.000162,0.0481,0.96,135.693
Highland Cathedral,The Royal Scots Dragoon Guards,4QtPvWkKXNZ5NJ4KRaKWql,2006,45,3.197783333,Si(b),1,0,0.382,0.692,-7.024,0.0265,0.000593,0.293,0.199,0.282,60.771
Together We Will Live Forever,Clint Mansell,01xiB0IlXMXy3wrrotgDnU,2006,54,5.028883333,Sol,0,0,0.483,0.0176,-25.501,0.052,0.994,0.928,0.0912,0.2,76.384
"Walking After You - Live at the Pantages Theatre, Los Angeles, CA - August 2006",Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,2006,41,5.31155,Mi,1,0,0.56,0.584,-5.516,0.025,0.116,0.00122,0.96,0.28,98.917
Goodbye My Love,Tyler Bates,75fIuwXxhZ1atNzWLMrgF0,2007,38,3.350216667,Re,0,0,0.223,0.15,-16.164,0.0366,0.749,0.642,0.0999,0.0314,62.988
Decepticons,Steve Jablonsky,5Il8YjuVAWkWNH2xgjFMpF,2007,37,3.86445,Re,1,0,0.319,0.4,-17.873,0.0396,0.289,0.894,0.106,0.282,140.029
The Kill (Bury Me) - Live,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,2007,45,3.833333333,Fa,1,0,0.404,0.408,-10.371,0.0515,0.605,0,0.1,0.237,114.534
Stark - Long Version,Ich + Ich,3oCrmkKTKBi7DUgmtyGkId,2007,33,4.236883333,Sol(b),1,0,0.62,0.686,-7.709,0.0247,0.067,0.000125,0.393,0.525,139.981
Goldeneye - 2003 Remaster,Tina Turner,1zuJe6b1roixEKMOtyrEak,2008,50,4.72045,Si,0,0,0.644,0.694,-5.136,0.0264,0.00521,0.000217,0.106,0.391,102.005
Android Porn,Kraddy,4oz8w4VbKJIgBUkLRCJgm7,2008,49,6.931783333,Do,1,0,0.428,0.535,-6.381,0.186,0.0102,0.557,0.604,0.318,94.91
Urgent - 2008 Remaster,Foreigner,6IRouO5mvvfcyxtPDKMYFN,2008,49,4.324216667,Mi,0,0,0.851,0.794,-5.456,0.033,0.362,0.00587,0.082,0.94,114.956
"Pooh's Lullabee - From ""The Tigger Movie""",Jim Cummings,3OIPwMAZipDCLQwHmxS5EG,2009,37,1.6,Fa,1,0,0.283,0.262,-14.098,0.0335,0.642,0.000178,0.165,0.263,88.71
Stadt - Single Version,Cassandra Steen & Adel Tawil,6wbgb7phg82I4tnO6GWMhr,2009,26,3.102883333,Mi,0,0,0.665,0.828,-4.386,0.115,0.122,0,0.0921,0.76,96.067
"Partita No. 1 in B-Flat Major, BWV 825: I. Praeludium",Johann Sebastian Bach & Murray Perahia,5aIqB5nVVvmFsvSdExz408,2009,25,1.989783333,Si(b),1,0,0.366,0.074,-27.725,0.0367,0.994,0.873,0.141,0.635,89.608
Staubsauger,Babysounds,0yWhjOXs7mxxdICDkVpUTa,2009,38,7.081383333,Re,1,0,0,0.000212,-21.022,0,0.122,0.999,0.199,0,0
Vertige De L'Amour,Alain Bashung,6y1aZyP40077De3neGJD2b,2009,18,3.410666667,Mi,1,0,0.44,0.913,-5.714,0.0673,0.0826,0.0837,0.724,0.61,121.276
Chicago - Live / Remastered 2014,Clueso,0iFq8SzyZaaQ2Fn6CLDxqW,2009,24,4.026666667,Si,0,0,0.298,0.8,-6.724,0.0931,0.325,0,0.983,0.451,168.481
Little Black Rain Cloud,Jim Cummings,3OIPwMAZipDCLQwHmxS5EG,2009,41,1.43245,La(b),1,0,0.291,0.208,-16.899,0.0417,0.676,2.62E-06,0.108,0.337,84.855
So sehr dabei - Live / Remastered 2014,Clueso,0iFq8SzyZaaQ2Fn6CLDxqW,2009,19,4.910883333,Sol(b),1,0,0.554,0.421,-8.777,0.0301,0.422,0.000109,0.803,0.144,124.807
Amsterdam - Rosen-Mix,Axel Fischer,1bVXntDWimvB7WNTAzhOOR,2009,34,3.990216667,La,1,0,0.661,0.991,-2.493,0.0536,0.0354,0,0.0263,0.691,131.98
Simply the Best - Live in Arnhem,Tina Turner,1zuJe6b1roixEKMOtyrEak,2009,49,5.113783333,Re,0,0,0.548,0.96,-4.017,0.0662,0.0162,0.0013,0.937,0.165,117.975
Keinen Zentimeter - Live / Remastered 2014,Clueso,0iFq8SzyZaaQ2Fn6CLDxqW,2009,25,4.497333333,La(b),1,0,0.592,0.789,-7.369,0.0298,0.303,0,0.764,0.615,90.824
Hot In The City - Remastered,Billy Idol,7lzordPuZEXxwt9aoVZYmG,2009,40,3.63445,Fa,1,0,0.616,0.883,-6.675,0.0266,0.000756,0.000182,0.146,0.675,111.418
Bohemian Rhapsody,Rockabye Baby!,5bHjVR4F2Tfq4Ha6x7K6wU,2009,52,4.571333333,Do,0,0,0.447,0.0299,-25.007,0.0367,0.982,0.841,0.0736,0.186,70.893
